=== REQUEST (ollama gemma4:31b) ===
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 797 canonicals"
Entities:
E1. off.ukr-compens.xyz
M400. "infomalilopera.ru" (Domain) — options: E398, E220, E221, E382
M401. "eoiw8lhjwuc3sh2.m.pipedream.net" (Domain) — options: E661, E662, E663, E292
M402. "eo2mxtqmeqzafqi.m.pipedream.net" (Domain) — options: E662, E663, E664, E292
M403. "eoy7zvsvn6xfcmy.m.pipedream.net" (Domain) — options: E661, E662, E664, E292
M404. "eo9p1d2bfmioiot.m.pipedream.net" (Domain) — options: E661, E663, E664, E292
M405. "vuxuancuong.com" (Domain) — options: E520, E215, E564, E445
M406. "vuonorganic.com" (Domain) — options: E445, E523, E543, E223
M407. "ansaigon.com" (Domain) — options: E667, E251, E652, E223
M408. "email.cz" (Domain) — options: E275, E668, E329, E274
M409. "hamnavard.sharif.ir" (Domain) — options: E541, E448, E670, E215
M410. "nod-update.it" (Domain) — options: E559, E607, E483, E467
M411. "freedynamicdns.net" (Domain) — options: E593, E545, E118, E556
M412. "viewdns.info" (Domain) — options: E608, E613, E205, E24
M413. "viewdns.net" (Domain) — options: E351, E613, E545, E118
M414. "freedynamicdns.org" (Domain) — options: E162, E545, E252, E525
M415. "ipv6-wpnc.net" (Domain) — options: E632, E608, E672, E118
M416. "ddns.net" (Domain) — options: E556, E673, E517, E162
M417. "netbin.host" (Domain) — options: E518, E627, E675, E271
M418. "myddns.me" (Domain) — options: E545, E504, E356, E676
M419. "dyndns.com" (Domain) — options: E545, E157, E159, E223
M420. "cloudflare-dns.com" (Domain) — options: E613, E157, E611, E159
M421. "ip-api.com" (Domain) — options: E612, E562, E606, E677
M422. "zapto.org" (Domain) — options: E356, E625, E252, E559
M423. "ereservices.com" (Domain) — options: E161, E223, E136, E601
M424. "webhop.me" (Domain) — options: E527, E625, E504, E676
M425. "redirectme.net" (Domain) — options: E549, E118, E237, E120
M426. "analyze.intezer.com" (Domain) — options: E682, E544, E223, E362
M427. "myftp.biz" (Domain) — options: E356, E683, E556, E467
M428. "icanhazip.com" (Domain) — options: E612, E249, E536, E223
M429. "dcshost.net" (Domain) — options: E157, E685, E142, E118
M430. "cloudlnk.org" (Domain) — options: E681, E252, E612, E467
M431. "myftp.org" (Domain) — options: E524, E559, E556, E467
M432. "noip.com" (Domain) — options: E162, E592, E677, E223
M433. "www.virustotal.com" (Domain) — options: E682, E640, E686, E657
M434. "cryptsen7fo43rr6.onion" (Domain) — options: E471, E571, E688, E572
M435. "tsecurity.sbs" (Domain) — options: E291, E318, E319, E538
M436. "67.199.248.10" (Domain) — options: E466, E129, E464, E467
M437. "67.199.248.11" (Domain) — options: E465, E129, E642, E464
M438. "app.any.run" (Domain) — options: E546, E221, E339, E691
M439. "lightnogu5owjjllyo4tj2sfos6fchnmcidlgo6c7e6fz2hgryhfhoyd.onion" (Domain) — options: E471, E570, E571, E688
M440. "ftp.thefoodplace.net" (Domain) — options: E692, E118, E250, E524
M441. "cdn.jsdelivr.net" (Domain) — options: E639, E694, E695, E631
M442. "aspx.io" (Domain) — options: E370, E552, E167, E365
M443. "stormpredictor.host" (Domain) — options: E271, E675, E444, E627
M444. "1000020.xyz" (Domain) — options: E338, E182, E170, E171

=== RESPONSE (114.4s, in 26622 / out 12435 tok, stop) ===
