=== REQUEST (ollama gemma4:31b) ===
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide one thing: which entity it is. Hierarchy between entities is decided elsewhere — never answer it here.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for. A mention may carry a `ctx:` reference naming the evidence window(s) (`S1. …`) that contain it.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference.

Output one raw JSON object per line (JSONL), no markdown fences, no commentary, no wrapping array, one line per mention, in order, keys exactly `m`, `id`, `g`:
{"m":"M1","id":"E3","g":null}
{"m":"M2","id":"NEW","g":"a 2010 release of the suite"}

--- text ---
Source: "Тематика голосування в месенджерах - новий спосіб викрадення акаунтів набирає обертів (CERT-UA#9688)" — evidence: S1. "о видалення, разом з усіма повідоменнями та даними, після цього - повторна реєстрація в месенджері.</p><p>Активність відстежується за ідентифікатором UAC-0195.</p><p>З метою мінімізації вірогідності реалізації кіберзагрози CERT-UA спільно з CSIRT-NBU вживаються заходи щодо виявлення та блокування мережевої" S2. "о пристрою до Telegram</p><p><br></p><p><strong>Індикатори кіберзагроз</strong></p><p><em>Мережеві:</em></p><pre class="ql-syntax" spellcheck="false">awards-ua.life awards-ua.pics balerina.info balerina.life balet-deti.eu balet-me.info balet-me.pro balet-me.us balet-ua.eu balet-ua.info balet-ua.life balet-ua.mom balet-ua.pro balet-ua.us baletki-ua.eu baletki-ua.life baletki-ua.pics baletki.eu baletme.eu baletkiev.pics baletnet.eu baletua.eu baletua.pro balletmasters.co balletmasters.eu balletworld.co barvy-ukraines.info barvy-ukraines.life bihei.eu blakejones.xyz chares-ukraine.life chari-konkursua.eu chari-konkursua.life chari-konkursua.world chary-konkursua.eu chary-konkursua.life chary-konkursua.mom chary-konkursua.pics chary-telegram.eu charyy-ukr.life crazykids.pics crmeds.com deti-ball.eu deti-bi.eu deti-golos-ua.pics deti-malunki-ua.eu deti-malunki-uah.eu deti-ua.eu deti.eu detikievakonkurs.co detipoertry.com ditina-konkurs-ua.eu ditinstvo-ua.pics ditinstvo-uah.pics dytiachatvorchist.pics dytitvorchist.pics familyvote.co familyvote.info farbi-golos-ua.eu farbi-golos-uah.eu farbi-ua.pics farbi-uah.pics finalmallyunky.eu gimnasikaua.site golos-charu-ua.info golos-charu-"
Entities:
E1. UAC-0140
{"m":"golos-mistechtva-ua.eu","id":"E498","g":null}
{"m":"golos-mistechtva-uah.eu","id":"E499","g":null}
{"m":"golos-telegtam.eu","id":"E500","g":null}
{"m":"golos-ua-hudojniku.eu","id":"E501","g":null}
{"m":"golos-ua.life","id":"E502","g":null}
{"m":"golos-uah-hudojniku.eu","id":"E503","g":null}
{"m":"golos-ukr.info","id":"E504","g":null}
{"m":"golos-ukr.life","id":"E505","g":null}
{"m":"golosa-hudojniku-ua.eu","id":"E506","g":null}
{"m":"golosa-hudojniku-uah.eu","id":"E507","g":null}
{"m":"golosa-hudojniku.eu","id":"E508","g":null}
{"m":"golosa-hudojnikuua.eu","id":"E509","g":null}
{"m":"golosa-uahhudojniku.eu","id":"E510","g":null}
{"m":"golosa-uahudojniku.eu","id":"E511","g":null}
{"m":"golosa-uahugojniku.eu","id":"E512","g":null}
{"m":"golosa-zaditinu-ua.eu","id":"E513","g":null}
{"m":"golosa-zaditinu-uah.eu","id":"E514","g":null}
{"m":"golosa-zaditinu.eu","id":"E515","g":null}
{"m":"golosua-hudojniku.eu","id":"E516","g":null}
{"m":"grandpri-malunki-ua.eu","id":"E517","g":null}
{"m":"grandpri-malunki-uah.eu","id":"E518","g":null}
{"m":"hudojnik-diti-ua.eu","id":"E519","g":null}
{"m":"hudojnik-diti.eu","id":"E520","g":null}
{"m":"hudojnik-dsm.eu","id":"E521","g":null}
{"m":"hudojnik-dst.eu","id":"E522","g":null}
{"m":"hudojnik-malunki-ua.eu","id":"E523","g":null}
{"m":"hudojnik-malunki-uah.eu","id":"E524","g":null}
{"m":"hudojnik-malunki.eu","id":"E525","g":null}
{"m":"hudojnik-school.eu","id":"E526","g":null}
{"m":"hudojnik-ua.eu","id":"E527","g":null}
{"m":"hudojnik.eu","id":"E528","g":null}
{"m":"hudojniku-school-ua.eu","id":"E529","g":null}
{"m":"hudojniku-school.eu","id":"E530","g":null}
{"m":"hudojniku.eu","id":"E531","g":null}
{"m":"hudojnikua-sch.eu","id":"E532","g":null}
{"m":"hudojnikuah-sch.eu","id":"E533","g":null}
{"m":"itskids.pics","id":"E534","g":null}
{"m":"jasminkiev.eu","id":"E535","g":null}
{"m":"jasminvote.eu","id":"E536","g":null}
{"m":"juniorkievcontest.co","id":"E537","g":null}
{"m":"kids-balerin.pics","id":"E538","g":null}
{"m":"kids-dreams.eu","id":"E539","g":null}
{"m":"kievkidstalent.co","id":"E540","g":null}
{"m":"konkur-farbi-ua.eu","id":"E541","g":null}
{"m":"konkur-golos-ua.eu","id":"E542","g":null}
{"m":"konkur-golos-uah.eu","id":"E543","g":null}
{"m":"konkur-mrii-ua.eu","id":"E544","g":null}
{"m":"konkur-mrii-uah.eu","id":"E545","g":null}
{"m":"konkurs-balerin-ua.eu","id":"E546","g":null}
{"m":"konkurs-chari-final-ua.eu","id":"E547","g":null}
{"m":"konkurs-chari-final.eu","id":"E548","g":null}
{"m":"konkurs-chari-ua.eu","id":"E549","g":null}
{"m":"konkurs-chary-final-ua.eu","id":"E550","g":null}
{"m":"konkurs-chary-final.eu","id":"E551","g":null}
{"m":"konkurs-chary-ua.eu","id":"E552","g":null}
{"m":"konkurs-deti-ua.eu","id":"E553","g":null}
{"m":"konkurs-deti-uah.eu","id":"E554","g":null}
{"m":"konkurs-maluvani-ua.eu","id":"E555","g":null}
{"m":"konkurs-uah-vibir.eu","id":"E556","g":null}
{"m":"konkurs-vesna-24.ru","id":"E557","g":null}
{"m":"konkurs-vesna24.ru","id":"E558","g":null}
{"m":"konkurs-vesna.info","id":"E559","g":null}
{"m":"konkurs-vibir-ua.eu","id":"E560","g":null}
{"m":"konkursi-ua.eu","id":"E561","g":null}
{"m":"konkursi-uah.eu","id":"E562","g":null}
{"m":"konkursy-uah.eu","id":"E563","g":null}
{"m":"ler-u.co","id":"E564","g":null}
{"m":"leru.life","id":"E565","g":null}
{"m":"let-me.life","id":"E566","g":null}
{"m":"let-me.network","id":"E567","g":null}
{"m":"let-me.world","id":"E568","g":null}
{"m":"lo7h.com","id":"E569","g":null}
{"m":"lotus-kiev.eu","id":"E570","g":null}
{"m":"lotuskiev.eu","id":"E571","g":null}
{"m":"magicpic.eu","id":"E572","g":null}
{"m":"malunki-deti-ua.eu","id":"E573","g":null}
{"m":"malunki-deti-uah.eu","id":"E574","g":null}
{"m":"malunki-ditin-ua.eu","id":"E575","g":null}
{"m":"malunki-ditin-uah.eu","id":"E576","g":null}
{"m":"malunki-ditini-ua.eu","id":"E577","g":null}
{"m":"malunki-ditini-uah.eu","id":"E578","g":null}
{"m":"malunki-golos-ua.eu","id":"E579","g":null}
{"m":"malunki-golos-uah.eu","id":"E580","g":null}
{"m":"malunki-hudojnik.eu","id":"E581","g":null}
{"m":"malunki-konkurs-ua.eu","id":"E582","g":null}
{"m":"malunki-konkurs-uah.eu","id":"E583","g":null}
{"m":"malunki-sadochka-ua.eu","id":"E584","g":null}
{"m":"malunki-sadochka-uah.eu","id":"E585","g":null}
{"m":"malunki-ua-hudojnik.eu","id":"E586","g":null}
{"m":"malunki-ua.eu","id":"E587","g":null}
{"m":"malunki-uah-hudojnik.eu","id":"E588","g":null}
{"m":"malunki-uah.eu","id":"E589","g":null}
{"m":"malunki-uahkonkurs.eu","id":"E590","g":null}
{"m":"malunki-uakonkurs.eu","id":"E591","g":null}
{"m":"maluvani-konkurs-ua.eu","id":"E592","g":null}
{"m":"maluvani-ua.eu","id":"E593","g":null}
{"m":"maluvani-uah.eu","id":"E594","g":null}
{"m":"malvy-final.info","id":"E595","g":null}
{"m":"malvy-final.life","id":"E596","g":null}
{"m":"malvy-ukr.life","id":"E597","g":null}
{"m":"malvy-ukraine.info","id":"E598","g":null}
{"m":"malvy-ukraine.life","id":"E599","g":null}
{"m":"malvy-ukriane.info","id":"E600","g":null}
{"m":"malvy-ukriane.life","id":"E601","g":null}
{"m":"malvy-vote.life","id":"E602","g":null}
{"m":"milekiev.eu","id":"E603","g":null}
{"m":"minef.eu","id":"E604","g":null}
{"m":"moe-ditinstvo-uah.pics","id":"E605","g":null}
{"m":"newkids-ua.eu","id":"E606","g":null}
{"m":"opros-sch-hudojniki.eu","id":"E607","g":null}
{"m":"opros-schudojniki-ua.eu","id":"E608","g":null}
{"m":"opros-schudojniki-uah.eu","id":"E609","g":null}
{"m":"poertrfinal.com","id":"E610","g":null}
{"m":"poeuatryditieu.com","id":"E611","g":null}
{"m":"portret-ua.eu","id":"E612","g":null}
{"m":"primaballerina.life","id":"E613","g":null}
{"m":"progolosyi.info","id":"E614","g":null}
{"m":"sc-hudojnik.eu","id":"E615","g":null}
{"m":"sc-hudojniku.eu","id":"E616","g":null}
{"m":"schaeaer.pics","id":"E617","g":null}
{"m":"school-hudojniku.eu","id":"E618","g":null}
{"m":"school-uahudojniku.eu","id":"E619","g":null}
{"m":"selectchary.eu","id":"E620","g":null}
{"m":"smart-kids-ua.eu","id":"E621","g":null}
{"m":"sowakiev.eu","id":"E622","g":null}
{"m":"tacticalv.com","id":"E623","g":null}
{"m":"talanti-ua.mom","id":"E624","g":null}
{"m":"telegram-chary.blog","id":"E625","g":null}
{"m":"turnik-konkursu-ua.eu","id":"E626","g":null}
{"m":"turnik-malunki-ua.eu","id":"E627","g":null}
{"m":"turnik-malunki-uah.eu","id":"E628","g":null}
{"m":"tvorchist-sadochka.eu","id":"E629","g":null}
{"m":"tvorchist-sch-hudojnika.eu","id":"E630","g":null}
{"m":"tvorchist-sch-hudojniki.eu","id":"E631","g":null}
{"m":"tvorchist-ua.eu","id":"E632","g":null}
{"m":"tworchi-kanikylu.info","id":"E633","g":null}
{"m":"ua-deti-chary.eu","id":"E634","g":null}
{"m":"ua-ditinstvo.pics","id":"E635","g":null}
{"m":"ua-konkurs-chari.eu","id":"E636","g":null}
{"m":"ua-konkurs-chary.eu","id":"E637","g":null}
{"m":"ua-konkurs.pics","id":"E638","g":null}
{"m":"uah-konkurs.pics","id":"E639","g":null}
{"m":"uahvibir-hudojniku.eu","id":"E640","g":null}
{"m":"uavibir-hudojniku.eu","id":"E641","g":null}
{"m":"ukr-golosovan.site","id":"E642","g":null}
{"m":"ukr-golosovane.site","id":"E643","g":null}
{"m":"ukr-golosovanie.site","id":"E644","g":null}
{"m":"ukr-malvy.life","id":"E645","g":null}
{"m":"ukraina-diti-ua.pics","id":"E646","g":null}
{"m":"ukraine-barvy.info","id":"E647","g":null}
{"m":"ukraine-barvy.life","id":"E648","g":null}
{"m":"ukraine-chares.info","id":"E649","g":null}
{"m":"ukraine-charu.life","id":"E650","g":null}
{"m":"ukraine-charyy.life","id":"E651","g":null}
{"m":"ukraine-final.life","id":"E652","g":null}
{"m":"ukraine-malvy.info","id":"E653","g":null}
{"m":"ukraine-malvy.life","id":"E654","g":null}
{"m":"vesna-konkurs.life","id":"E655","g":null}
{"m":"vibir-hudojniku.eu","id":"E656","g":null}
{"m":"vibir-malunka-ua.eu","id":"E657","g":null}
{"m":"vibir-malunka-uah.eu","id":"E658","g":null}
{"m":"vibir-malunki-ua.eu","id":"E659","g":null}
{"m":"vibir-malunki-uah.eu","id":"E660","g":null}
{"m":"vibir-uahmalunka.eu","id":"E661","g":null}
{"m":"vibir-uahudojniku.eu","id":"E662","g":null}
{"m":"vibir-uamalunka.eu","id":"E663","g":null}
{"m":"vibiru-hudojnika.eu","id":"E664","g":null}
{"m":"vibiru-uahudojnika.eu","id":"E665","g":null}
{"m":"vibirua-hudojnika.eu","id":"E666","g":null}
{"m":"vibirua-hudojniku.eu","id":"E667","g":null}
{"m":"vibiruah-hudojniku.eu","id":"E668","g":null}
{"m":"vishivankiukrainedeti.com","id":"E669","g":null}
{"m":"vote-chary-telegram.info","id":"E670","g":null}
{"m":"vote-malvy.life","id":"E671","g":null}
{"m":"vote-telegram.eu","id":"E672","g":null}
{"m":"voteph.art","id":"E673","g":null}
{"m":"vsekonkursy.pics","id":"E674","g":null}
{"m":"zaditinu-golos-ua.eu","id":"E675","g":null}
{"m":"zaditinu-golos-uah.eu","id":"E676","g":null}
